# Instrument-source: 'NERA_guide_3x3_sample_m_scan3_2parab_parts.instr'
# Date: Sun Oct 11 21 22 2020
# Ncount: 10000000
# Numpoints: 20
# Param: focus_x = 0.1
# type: multiarray_1d(20)
# title: Scan of focus_x
# xlabel: 'focus_x'
# ylabel: 'Intensity'
# xvars: focus_x
# yvars: (monitor_nd_x_I,monitor_nd_x_ERR) (monitor_nd_y_I,monitor_nd_y_ERR)
# xlimits: 0.1 0.8
# filename: mccode.dat
# variables: focus_x monitor_nd_x_I monitor_nd_x_ERR monitor_nd_y_I monitor_nd_y_ERR
0.1 1.42838E+12 4.18669E+10 1.42911E+12 4.18776E+10
0.1368421052631578947368421053 1.58916E+12 4.40572E+10 1.59438E+12 4.41107E+10
0.1736842105263157894736842105 1.64398E+12 4.44925E+10 1.64612E+12 4.45056E+10
0.2105263157894736842105263158 1.64226E+12 4.46423E+10 1.64065E+12 4.46257E+10
0.2473684210526315789473684211 1.67285E+12 4.47444E+10 1.67565E+12 4.47818E+10
0.2842105263157894736842105263 1.6423E+12 4.46133E+10 1.64232E+12 4.46134E+10
0.3210526315789473684210526316 1.64451E+12 4.45506E+10 1.64408E+12 4.45444E+10
0.3578947368421052631578947368 1.57375E+12 4.36282E+10 1.57249E+12 4.36158E+10
0.3947368421052631578947368421 1.46275E+12 4.20765E+10 1.46321E+12 4.20875E+10
0.4315789473684210526315789474 1.46725E+12 4.21909E+10 1.4656E+12 4.21537E+10
0.4684210526315789473684210526 1.39073E+12 4.11215E+10 1.38729E+12 4.10702E+10
0.5052631578947368421052631579 1.41754E+12 4.19721E+10 1.41412E+12 4.19179E+10
0.5421052631578947368421052632 1.42036E+12 4.17275E+10 1.42137E+12 4.17345E+10
0.5789473684210526315789473684 1.41752E+12 4.2073E+10 1.41487E+12 4.20323E+10
0.6157894736842105263157894737 1.39866E+12 4.16823E+10 1.39671E+12 4.16623E+10
0.6526315789473684210526315789 1.3654E+12 4.13277E+10 1.36672E+12 4.13405E+10
0.6894736842105263157894736842 1.34835E+12 4.10449E+10 1.34554E+12 4.10022E+10
0.7263157894736842105263157895 1.29319E+12 3.9889E+10 1.29654E+12 3.9937E+10
0.7631578947368421052631578947 1.2875E+12 3.98928E+10 1.28794E+12 3.98943E+10
0.8 1.3938E+12 4.17293E+10 1.39292E+12 4.17083E+10
